t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63,path_64,path_65,path_66,path_67,path_68,path_69,path_70,path_71,path_72,path_73,path_74,path_75,path_76,path_77,path_78,path_79,path_80,path_81,path_82,path_83,path_84,path_85,path_86,path_87,path_88,path_89,path_90,path_91,path_92,path_93,path_94,path_95,path_96,path_97,path_98,path_99
0.746,-0.0863297,-0.132748,0.863668,-0.943491,0.0154623,0.023621,0.373205,1.17461,-1.52159,-0.131225,0.691835,2.4405,-0.933497,-0.795868,0.429912,-1.53957,-0.0552763,0.993881,0.801431,-0.399665,-2.03869,-0.687871,0.245104,0.242226,1.11369,0.296325,0.572074,1.15517,0.567753,-1.81887,-0.281167,-0.305384,-0.700401,-0.875209,-0.317582,-0.362541,-0.97993,0.965216,0.271909,0.0668969,-0.947391,1.5416,1.06143,0.591583,0.448709,0.0141001,0.233888,1.13575,1.82534,0.753632,-0.468624,0.130101,-0.864924,-1.27427,-0.958083,-0.713914,0.600558,0.302379,0.124645,-0.342901,-1.19006,0.573009,0.583918,0.122525,-1.98746,0.0258827,0.323692,0.946783,0.68953,-0.441819,0.378219,-0.63912,0.00820365,0.380038,0.557791,-0.641807,-0.0702556,-0.113578,-0.0352869,0.213148,1.16911,1.0543,0.609951,1.09439,-0.392134,1.04262,-1.01573,0.0660006,-0.260563,-0.479488,0.784249,-0.278839,0.187573,1.72198,-0.1143,1.4526,-1.58299,-0.874283,-0.26119,-0.114796
0.748,-0.0742836,-0.0758089,0.930742,-0.962297,0.0158633,0.00492477,0.334046,1.1185,-1.50511,-0.119464,0.635462,2.46269,-0.937925,-0.747707,0.410361,-1.48376,-0.0828119,0.996207,0.880402,-0.283899,-2.04844,-0.755275,0.307435,0.26455,1.08667,0.246176,0.531867,1.14591,0.493012,-1.8423,-0.326579,-0.27809,-0.684016,-0.906477,-0.314239,-0.40072,-0.956944,0.981454,0.349155,0.156036,-0.948282,1.58174,1.08526,0.489249,0.482802,-0.0456011,0.212832,1.07869,1.78594,0.752035,-0.401817,0.140862,-0.75239,-1.32111,-0.923565,-0.69108,0.606553,0.322329,0.137862,-0.384955,-1.14151,0.573923,0.575551,0.142876,-2.02353,0.0445506,0.343172,0.944943,0.654682,-0.477881,0.339059,-0.606435,0.0957949,0.339256,0.578666,-0.646077,-0.0190697,-0.101227,-0.067582,0.142554,1.1564,1.14589,0.630289,1.09379,-0.405904,1.05923,-1.00143,0.0539644,-0.334107,-0.463142,0.801682,-0.276094,0.157488,1.67732,-0.0615034,1.43714,-1.54385,-0.896473,-0.244727,-0.144187
0.75,-0.0937587,-0.0975236,0.987825,-0.96087,-0.0218021,-0.0264611,0.323973,1.1564,-1.45166,-0.117764,0.681583,2.49905,-0.954675,-0.773355,0.393849,-1.46892,-0.0486249,0.908317,0.859194,-0.292566,-2.09311,-0.757481,0.286541,0.345794,1.07895,0.206653,0.571864,1.13773,0.422053,-1.84996,-0.352615,-0.254899,-0.68536,-0.845675,-0.373906,-0.379765,-0.955076,0.965249,0.317611,0.0560887,-0.947929,1.6308,1.14288,0.371012,0.446273,0.044894,0.197084,0.957783,1.78409,0.791221,-0.390701,0.12001,-0.76442,-1.29298,-0.911493,-0.701809,0.617878,0.340313,0.156233,-0.454982,-1.13682,0.57452,0.570612,0.118954,-1.98209,0.111952,0.303473,0.963404,0.649988,-0.523945,0.371257,-0.582978,0.0891766,0.351842,0.582333,-0.6319,-0.0416603,-0.0583176,-0.0389835,0.143101,1.20634,1.20028,0.687083,1.00314,-0.371277,1.10125,-1.02718,0.0701142,-0.382942,-0.462289,0.760956,-0.293633,0.205061,1.72664,-0.101195,1.40678,-1.56363,-0.976845,-0.275785,-0.130275
0.752,-0.105584,-0.0911976,0.954559,-0.819401,0.0187831,-0.089808,0.251922,1.21076,-1.4626,-0.134746,0.639287,2.5246,-0.933324,-0.824828,0.394353,-1.46625,-0.00295075,0.894447,0.837575,-0.288576,-2.08879,-0.754696,0.293893,0.309182,1.05978,0.215014,0.543248,1.10227,0.396326,-1.79792,-0.384917,-0.313428,-0.667132,-0.83744,-0.422193,-0.267989,-0.832344,1.01948,0.243227,0.0686022,-0.913312,1.6703,1.11419,0.384138,0.415617,0.0521497,0.162501,0.912772,1.75768,0.786122,-0.373379,0.116948,-0.713661,-1.31059,-0.895385,-0.74627,0.562311,0.3309,0.0967886,-0.479997,-1.09757,0.548026,0.543345,0.0727935,-1.99854,0.120387,0.279558,0.973808,0.643086,-0.636517,0.405963,-0.59311,0.130854,0.402753,0.623505,-0.579586,0.00257036,-0.0276391,-0.0327748,0.0942233,1.0902,1.1966,0.68162,1.00265,-0.347845,1.16833,-1.05512,0.160938,-0.326407,-0.530981,0.739881,-0.256719,0.234949,1.76317,-0.125098,1.44715,-1.57028,-0.954463,-0.29429,-0.0533302
0.754,-0.134003,-0.0961236,0.909572,-0.851367,0.0857975,-0.14193,0.282139,1.22889,-1.44794,-0.185598,0.587572,2.55792,-0.930743,-0.799805,0.488145,-1.53874,0.0124906,0.933616,0.806709,-0.370284,-2.05592,-0.73757,0.249465,0.309615,1.06412,0.251517,0.600775,1.07157,0.363836,-1.79496,-0.39307,-0.255717,-0.659268,-0.863475,-0.360491,-0.315176,-0.822634,1.05979,0.268722,0.127497,-0.869443,1.65123,1.20157,0.4274,0.469411,0.0832144,0.0900588,0.977506,1.73918,0.848451,-0.399889,0.137533,-0.715611,-1.24098,-0.884304,-0.685271,0.537331,0.334136,0.0666359,-0.450208,-1.1969,0.521464,0.49096,0.0881355,-1.99107,0.0643743,0.308451,0.976956,0.68423,-0.644802,0.39965,-0.540884,0.123725,0.432987,0.706568,-0.538943,0.00742962,-0.0675028,-0.0386234,0.127379,1.14126,1.16961,0.640163,1.04268,-0.325804,1.21771,-1.05003,0.212628,-0.341539,-0.538573,0.741271,-0.249638,0.227234,1.7566,-0.164449,1.45442,-1.60291,-1.02307,-0.29321,-0.122679
0.756,-0.145589,-0.0463737,0.870478,-0.847466,0.113999,-0.0722116,0.342717,1.2379,-1.47675,-0.137718,0.549558,2.62844,-0.974194,-0.828355,0.514864,-1.53799,0.068591,1.00695,0.814572,-0.407595,-1.99603,-0.837227,0.223797,0.392407,1.05465,0.192746,0.563089,1.10213,0.428608,-1.80503,-0.452075,-0.256974,-0.618494,-0.911993,-0.393073,-0.384593,-0.802716,0.952298,0.275479,0.207501,-0.797868,1.65156,1.26213,0.401608,0.445242,0.11206,0.122248,0.983371,1.76333,0.79503,-0.434086,0.145495,-0.708622,-1.26502,-0.823262,-0.678772,0.592229,0.346673,0.140182,-0.420161,-1.17787,0.500521,0.420069,0.0793344,-1.98439,0.132501,0.295813,0.960623,0.647573,-0.694714,0.432433,-0.50627,0.0913705,0.462662,0.712467,-0.584176,-0.0282367,-0.083568,0.057571,0.0867031,1.15982,1.21317,0.611653,1.05445,-0.358295,1.21016,-1.01036,0.209403,-0.33268,-0.572624,0.772681,-0.24663,0.23174,1.81368,-0.187793,1.47462,-1.60911,-1.06259,-0.302213,-0.178833
0.758,-0.151476,0.00183522,0.924961,-0.85232,0.0954742,-0.035218,0.37008,1.16495,-1.49751,-0.296173,0.570323,2.64497,-1.06764,-0.814103,0.501416,-1.55681,0.0419466,1.07099,0.696889,-0.470231,-2.01896,-0.898464,0.139979,0.389643,1.13174,0.194272,0.523346,1.09726,0.484952,-1.79088,-0.453495,-0.260839,-0.639001,-0.912601,-0.402259,-0.354321,-0.752926,0.907958,0.20578,0.171025,-0.812744,1.55584,1.15749,0.381926,0.502817,0.143106,0.071174,0.982724,1.74849,0.765244,-0.431478,0.110699,-0.740293,-1.26232,-0.833152,-0.659963,0.60443,0.3781,0.221354,-0.405259,-1.19891,0.51137,0.438339,0.087379,-1.96889,0.0306015,0.26501,0.98683,0.607499,-0.803114,0.515167,-0.584524,0.0445738,0.422899,0.705661,-0.539763,-0.0668443,-0.112439,0.118235,0.0657801,1.10714,1.23336,0.709617,1.03239,-0.260519,1.12363,-1.04071,0.201565,-0.276685,-0.469975,0.763098,-0.265054,0.278551,1.77427,-0.236966,1.56519,-1.6344,-1.07372,-0.320785,-0.114508
0.76,-0.139868,0.000384495,0.885357,-0.826402,0.0920222,-0.0120957,0.381772,1.09616,-1.45362,-0.226299,0.556342,2.63463,-1.11155,-0.754768,0.581135,-1.63032,0.0895878,1.09923,0.671323,-0.480688,-2.06757,-0.890597,0.152474,0.378639,1.06131,0.170787,0.479934,1.07143,0.410941,-1.7764,-0.54202,-0.297031,-0.6635,-0.908114,-0.413547,-0.34513,-0.741271,0.820626,0.115581,0.145831,-0.830409,1.56863,1.14919,0.414282,0.523696,0.142211,0.0128928,0.944612,1.69001,0.7285,-0.35966,0.140973,-0.737943,-1.27786,-0.856446,-0.643868,0.544901,0.306748,0.200885,-0.497519,-1.1804,0.440439,0.39123,0.0836131,-1.89698,0.0341135,0.238488,0.987323,0.572269,-0.793493,0.494987,-0.585505,0.095074,0.405141,0.743103,-0.556092,0.0303997,-0.148236,0.114248,0.0798574,1.11861,1.27244,0.68355,1.07115,-0.193581,1.09775,-1.08005,0.164005,-0.246693,-0.514902,0.76782,-0.28122,0.336122,1.79953,-0.249032,1.60912,-1.6184,-1.07955,-0.30383,-0.100045
0.762,-0.217458,-0.0114716,0.853272,-0.780544,0.0177912,-0.00213873,0.309414,1.15955,-1.46951,-0.276035,0.54512,2.65845,-1.05219,-0.752229,0.630641,-1.68173,0.0812779,1.07491,0.636601,-0.555666,-2.05281,-0.935858,0.0890339,0.417944,1.1479,0.138005,0.509145,0.996038,0.361132,-1.81812,-0.548693,-0.282312,-0.654962,-0.950007,-0.405499,-0.324296,-0.652725,0.912936,0.121698,0.145229,-0.804196,1.48396,1.04771,0.403912,0.507922,0.148299,-0.0149857,0.912658,1.64155,0.706718,-0.38768,0.154096,-0.678346,-1.28517,-0.839231,-0.670308,0.483342,0.360376,0.223112,-0.521875,-1.25145,0.442563,0.319334,0.10407,-1.90593,0.117362,0.213289,0.987723,0.660455,-0.714563,0.419885,-0.58227,0.000998145,0.472382,0.78149,-0.503914,0.0348516,-0.151858,0.0741821,0.0840495,1.16904,1.26272,0.739666,1.07842,-0.209519,1.17254,-1.09214,0.154015,-0.213788,-0.459359,0.861519,-0.297127,0.308716,1.83017,-0.269325,1.63613,-1.62411,-1.0285,-0.295663,-0.0812467
0.764,-0.226813,0.0155544,0.828544,-0.810978,0.0257693,-0.00463968,0.282952,1.18797,-1.45234,-0.313497,0.5689,2.6763,-1.04807,-0.832405,0.681884,-1.65265,0.0962301,1.10332,0.705656,-0.486431,-2.11458,-0.838201,0.136469,0.394534,1.17146,0.142138,0.45063,1.00335,0.3135,-1.94352,-0.579218,-0.269025,-0.70894,-0.942038,-0.450524,-0.353585,-0.631652,0.95137,0.125713,0.072398,-0.765335,1.4929,1.08417,0.45168,0.592739,0.107969,-0.0521932,0.872894,1.66434,0.70806,-0.362638,0.125174,-0.640591,-1.29621,-0.822824,-0.603387,0.456413,0.397149,0.222079,-0.513787,-1.22778,0.494621,0.372907,0.109688,-1.91285,0.0758342,0.214408,0.940834,0.594126,-0.706798,0.466653,-0.633074,-0.0201421,0.502399,0.792912,-0.484022,0.01755,-0.0914688,0.116711,0.104764,1.20428,1.27518,0.737968,1.085,-0.165461,1.21568,-1.10369,0.172427,-0.230292,-0.413359,0.83742,-0.274681,0.196932,1.86389,-0.308688,1.5778,-1.66681,-1.00274,-0.325605,-0.0873246
0.766,-0.277586,0.092519,0.845358,-0.826214,0.00197591,-0.0118231,0.186087,1.23788,-1.41506,-0.251749,0.556586,2.55284,-1.05689,-0.817198,0.608694,-1.7564,0.0668783,1.07385,0.676981,-0.427475,-2.1874,-0.78964,0.149612,0.336668,1.29004,0.0923515,0.440957,0.996694,0.261916,-1.92668,-0.640371,-0.26036,-0.667701,-0.896929,-0.450588,-0.398076,-0.644069,0.965065,0.097389,0.0242565,-0.685218,1.51005,1.04545,0.535039,0.575163,0.135923,-0.0330954,0.871856,1.63849,0.731095,-0.381335,0.152435,-0.694266,-1.23041,-0.798101,-0.527498,0.437805,0.38639,0.240127,-0.491608,-1.21614,0.494535,0.391032,0.123479,-1.85589,0.0362159,0.199635,1.00139,0.574239,-0.797796,0.411365,-0.59852,-0.00520576,0.463352,0.917238,-0.408069,-0.0274831,-0.128705,0.131691,0.100878,1.12586,1.28915,0.79275,1.12804,-0.102987,1.25117,-1.08826,0.174425,-0.289667,-0.433526,0.858401,-0.345756,0.219419,1.83751,-0.327434,1.54745,-1.67038,-0.958755,-0.280519,-0.0614273
0.768,-0.295018,0.0715516,0.895565,-0.80531,-0.00534401,-0.0243516,0.168921,1.24773,-1.43654,-0.261737,0.55987,2.54019,-1.03405,-0.766576,0.702685,-1.75966,0.0898999,1.08443,0.647843,-0.456786,-2.16761,-0.694358,0.152229,0.31412,1.33259,0.153555,0.433495,0.998444,0.219282,-1.9793,-0.595701,-0.232232,-0.728158,-0.904553,-0.483597,-0.452678,-0.681563,0.966653,0.176548,0.0202163,-0.597777,1.45572,1.07186,0.555788,0.539353,0.0844957,-0.0272592,0.980345,1.69937,0.699349,-0.421789,0.0834541,-0.695337,-1.17891,-0.827668,-0.546938,0.411458,0.357438,0.226736,-0.467046,-1.22915,0.492435,0.432196,0.0603874,-1.88096,0.0610364,0.155534,1.02012,0.598555,-0.770582,0.372793,-0.580479,-0.042223,0.533838,0.981686,-0.399866,-0.0945466,-0.107216,0.199633,0.0910974,1.11037,1.31982,0.793441,1.1683,-0.0675754,1.23741,-1.12231,0.232496,-0.322809,-0.453254,0.827853,-0.423068,0.246879,1.8169,-0.282903,1.62082,-1.59022,-0.930459,-0.307328,-0.0967781
0.77,-0.29158,0.106316,0.83256,-0.819814,-0.0178277,-0.00531795,0.216326,1.29798,-1.40266,-0.266674,0.564495,2.51968,-1.09359,-0.773247,0.672017,-1.76918,0.0518681,1.063,0.616682,-0.404241,-2.20989,-0.658069,0.192074,0.307233,1.37648,0.143199,0.462011,1.02455,0.240573,-2.06571,-0.574459,-0.275472,-0.69349,-0.836733,-0.475342,-0.488408,-0.686352,0.957533,0.181596,-0.0599029,-0.578162,1.42486,1.11034,0.50069,0.55263,0.0224586,-0.0476476,0.922402,1.69325,0.713473,-0.536917,0.0212931,-0.727564,-1.20724,-0.901897,-0.543084,0.392185,0.40728,0.251125,-0.471541,-1.27816,0.516765,0.370996,0.0851573,-1.90025,0.106512,0.193546,0.972508,0.545888,-0.772952,0.363462,-0.574952,-0.019808,0.547662,0.990517,-0.382421,-0.158652,-0.0863349,0.138608,0.187803,1.10136,1.26032,0.818254,1.17731,-0.125081,1.17083,-1.15588,0.22152,-0.246108,-0.553611,0.835055,-0.261021,0.27756,1.74765,-0.292997,1.57955,-1.60763,-0.971268,-0.318767,-0.135296
0.772,-0.25572,0.109228,0.820343,-0.817421,-0.082697,-0.0564728,0.260095,1.27608,-1.39445,-0.281064,0.489611,2.50414,-1.05308,-0.762404,0.720869,-1.76185,0.0712667,1.06397,0.495805,-0.461129,-2.16754,-0.674068,0.226657,0.404364,1.39964,0.14898,0.431471,1.05377,0.244417,-2.07775,-0.542628,-0.273504,-0.662378,-0.832649,-0.49068,-0.499795,-0.734404,1.0294,0.141877,0.0193854,-0.54396,1.44639,1.1196,0.475034,0.531995,0.0152229,0.0117899,0.980374,1.70689,0.689873,-0.512989,0.100743,-0.750321,-1.2185,-0.947127,-0.559678,0.350198,0.309763,0.255497,-0.462218,-1.30042,0.559045,0.289145,0.0814005,-1.9227,0.0975041,0.189533,0.912649,0.603392,-0.733977,0.264354,-0.583118,-0.0744539,0.530216,1.01399,-0.46762,-0.171106,-0.124076,0.139707,0.18549,1.03333,1.36858,0.788235,1.13293,-0.084086,1.19577,-1.19774,0.262529,-0.255651,-0.546737,0.895471,-0.264845,0.290013,1.77516,-0.234027,1.58027,-1.60417,-1.09003,-0.356274,-0.187472
0.774,-0.26014,0.132121,0.799021,-0.868459,-0.0304065,-0.0897638,0.254536,1.33068,-1.43736,-0.213739,0.596978,2.47395,-1.00736,-0.720181,0.716518,-1.81138,0.043819,1.03546,0.531883,-0.438568,-2.16567,-0.733209,0.215596,0.356746,1.40172,0.111632,0.408303,1.04331,0.265665,-2.16824,-0.549264,-0.246423,-0.582685,-0.843284,-0.479233,-0.404606,-0.702623,0.98061,0.18881,0.0278252,-0.492407,1.43249,1.09696,0.493368,0.451533,-0.012793,0.0417287,1.02944,1.75294,0.609695,-0.464165,0.0704703,-0.711354,-1.28274,-0.994657,-0.471816,0.344967,0.259056,0.223859,-0.394233,-1.32957,0.618803,0.348436,0.0870786,-1.8628,0.17657,0.16553,0.912146,0.620182,-0.709212,0.263783,-0.623908,-0.076491,0.51042,0.99571,-0.49615,-0.226299,-0.178828,0.209678,0.211733,0.941569,1.31051,0.846333,1.19248,-0.0996791,1.14332,-1.1346,0.245683,-0.299385,-0.621214,0.941302,-0.340865,0.283866,1.80095,-0.265829,1.52365,-1.60036,-1.08876,-0.35053,-0.161899
0.776,-0.220627,0.185779,0.780334,-0.763421,-0.0586527,-0.196983,0.231936,1.26072,-1.50251,-0.195965,0.553454,2.49322,-1.05742,-0.630074,0.694834,-1.80018,0.0231037,1.06348,0.540397,-0.464012,-2.16523,-0.774163,0.19966,0.379172,1.38718,0.229778,0.428457,1.0186,0.291136,-2.23465,-0.502636,-0.266286,-0.585349,-0.833019,-0.467402,-0.506931,-0.701734,0.898087,0.183943,0.045027,-0.527012,1.46544,1.08615,0.454842,0.470747,-0.0219388,0.00111435,0.991611,1.73429,0.752714,-0.472069,0.0765428,-0.674054,-1.25453,-0.941222,-0.49204,0.229981,0.297596,0.268833,-0.40324,-1.37068,0.580266,0.387207,0.156853,-1.7717,0.186332,0.175505,0.854579,0.669495,-0.706454,0.243898,-0.679421,-0.0770135,0.495995,1.02608,-0.533377,-0.291757,-0.163099,0.216521,0.211251,0.940146,1.33562,0.872084,1.16972,-0.0193498,1.17428,-1.1299,0.31083,-0.322878,-0.595092,0.946207,-0.321082,0.295635,1.7996,-0.172599,1.54262,-1.58186,-1.02734,-0.274354,-0.135401
0.778,-0.266308,0.180747,0.82635,-0.80968,-0.0668026,-0.168814,0.184996,1.30472,-1.48759,-0.22477,0.545969,2.52069,-1.06251,-0.652081,0.683231,-1.80219,-0.00611707,1.07073,0.491552,-0.414692,-2.13273,-0.754603,0.228577,0.36363,1.34801,0.252767,0.380875,0.963497,0.325261,-2.18947,-0.468702,-0.241352,-0.586456,-0.880942,-0.481009,-0.464944,-0.712219,0.937344,0.154028,-0.0127912,-0.583758,1.43387,1.09214,0.450437,0.435023,-0.11046,0.0155198,0.931115,1.71958,0.652021,-0.415025,0.125113,-0.626686,-1.31506,-0.95002,-0.490271,0.264444,0.271421,0.285247,-0.386765,-1.32986,0.614889,0.398718,0.114415,-1.72866,0.219743,0.188735,0.927621,0.637363,-0.60616,0.298333,-0.689156,-0.0504881,0.450482,1.03652,-0.518104,-0.268177,-0.186261,0.168085,0.172401,0.908795,1.37134,0.808651,1.19506,-0.0085658,1.12392,-1.20404,0.238788,-0.380339,-0.58196,0.912237,-0.282301,0.279456,1.86615,-0.0732437,1.47683,-1.56315,-1.09833,-0.257002,-0.0960503
0.78,-0.263183,0.199235,0.794335,-0.813529,-0.0854076,-0.0872753,0.180877,1.30579,-1.50814,-0.270754,0.513486,2.55027,-1.06646,-0.564065,0.791772,-1.75786,-0.0259649,0.978186,0.506946,-0.359347,-2.13487,-0.731665,0.149489,0.406608,1.37615,0.228906,0.37886,0.921351,0.390978,-2.10266,-0.471769,-0.278074,-0.585427,-0.886278,-0.579392,-0.521897,-0.708304,0.878804,0.196249,0.05606,-0.658083,1.47948,1.07425,0.461098,0.46899,-0.100589,0.0231132,0.95317,1.71619,0.64756,-0.365345,0.154096,-0.602735,-1.37156,-0.909384,-0.490291,0.382708,0.322377,0.24921,-0.359564,-1.31677,0.713886,0.383526,0.1588,-1.7214,0.222063,0.187613,1.02779,0.575688,-0.499833,0.266764,-0.687582,-0.022169,0.479508,1.00022,-0.543404,-0.250842,-0.187519,0.198386,0.274985,0.888407,1.38766,0.860981,1.19695,0.0673384,1.19121,-1.24385,0.27733,-0.385185,-0.587975,0.920214,-0.31168,0.265978,1.89265,-0.0665869,1.50713,-1.57987,-1.10339,-0.217614,-0.049609
0.782,-0.29025,0.141898,0.910039,-0.777419,-0.132177,-0.0445622,0.171602,1.40367,-1.47809,-0.266747,0.533753,2.49667,-0.994186,-0.595872,0.809384,-1.81074,-0.033419,0.989365,0.514127,-0.378029,-2.15683,-0.75923,0.097358,0.42007,1.31447,0.242368,0.333545,0.925125,0.478429,-2.1223,-0.46411,-0.220573,-0.618704,-0.891074,-0.544593,-0.60601,-0.705765,0.944628,0.0918054,0.143456,-0.721532,1.45942,1.11583,0.519606,0.488423,-0.0896074,0.0655656,0.922152,1.69994,0.543192,-0.412399,0.147445,-0.52462,-1.35997,-0.868819,-0.526078,0.336359,0.222954,0.25585,-0.413688,-1.32204,0.667883,0.376266,0.194766,-1.75939,0.182059,0.234799,1.05712,0.555115,-0.494377,0.235671,-0.665219,-0.113443,0.34141,1.00214,-0.603376,-0.280921,-0.144481,0.167855,0.282565,0.943478,1.37206,0.802767,1.18633,0.136136,1.18057,-1.24182,0.323881,-0.456772,-0.592409,0.863342,-0.347489,0.355167,1.86837,-0.0574757,1.43134,-1.54858,-1.14182,-0.235741,-0.0401952
0.784,-0.27802,0.169873,0.834114,-0.813872,-0.21556,-0.0542887,0.139726,1.37035,-1.39432,-0.264691,0.514605,2.47503,-1.05153,-0.531561,0.915338,-1.83258,-0.0540531,0.91754,0.562275,-0.392634,-2.13203,-0.777321,0.053576,0.38907,1.27484,0.165699,0.381122,0.830726,0.553287,-2.11898,-0.417192,-0.222802,-0.570736,-0.898856,-0.448779,-0.621225,-0.680631,0.874986,0.141149,0.147465,-0.711548,1.49512,1.1717,0.500417,0.500468,-0.0320615,0.0399536,0.894832,1.78461,0.46715,-0.406782,0.185003,-0.520122,-1.39401,-0.913382,-0.546033,0.331412,0.25462,0.274762,-0.323736,-1.29626,0.601398,0.409831,0.256852,-1.75237,0.199035,0.217762,1.06191,0.538295,-0.496429,0.239294,-0.647802,-0.0601886,0.271728,0.990832,-0.608848,-0.35028,-0.154395,0.162724,0.32363,0.97821,1.41548,0.790003,1.19427,0.0689417,1.10287,-1.279,0.293684,-0.418313,-0.553003,0.951527,-0.348274,0.341032,1.80405,-0.0657623,1.40946,-1.52752,-1.11804,-0.190274,-0.0552555
0.786,-0.309336,0.192444,0.857906,-0.774522,-0.201311,-0.108502,0.217709,1.33961,-1.44915,-0.314746,0.551392,2.45016,-1.06624,-0.504662,0.890717,-1.83416,-0.125464,0.886735,0.545008,-0.410094,-2.07551,-0.785492,0.015175,0.302284,1.28717,0.141485,0.351346,0.843679,0.473457,-2.15379,-0.39239,-0.235582,-0.602812,-0.88966,-0.381102,-0.637587,-0.610934,0.865901,0.167451,0.215077,-0.715659,1.51977,1.19124,0.545799,0.499914,-0.101111,0.107009,0.884912,1.79281,0.450685,-0.478122,0.232696,-0.503855,-1.40656,-0.835825,-0.601441,0.306634,0.236134,0.306832,-0.30976,-1.22991,0.589305,0.355437,0.201859,-1.77537,0.227736,0.246807,1.04375,0.585771,-0.49452,0.26079,-0.622346,-0.0518032,0.299925,0.960765,-0.705154,-0.381268,-0.21169,0.165513,0.301535,0.960467,1.35719,0.792655,1.19651,0.0278854,1.07839,-1.31106,0.326316,-0.353137,-0.648413,0.937495,-0.367135,0.341101,1.83397,-0.0336436,1.39497,-1.54819,-1.0872,-0.155862,0.0164416
0.788,-0.261692,0.200284,0.81946,-0.768146,-0.198809,-0.133254,0.286086,1.38133,-1.40913,-0.395067,0.577388,2.50016,-1.06659,-0.474236,0.850238,-1.89649,-0.124444,0.929817,0.515897,-0.423219,-2.08912,-0.782363,-0.0403276,0.35459,1.31387,0.136719,0.411919,0.83413,0.39517,-2.23242,-0.364567,-0.212119,-0.634135,-0.880903,-0.383776,-0.653264,-0.56763,0.871545,0.131988,0.252165,-0.798268,1.53514,1.12635,0.570421,0.508339,-0.0500736,0.0784558,0.939044,1.79552,0.422719,-0.534252,0.245614,-0.536397,-1.44907,-0.765301,-0.572801,0.267883,0.197506,0.251857,-0.306693,-1.24337,0.588347,0.337627,0.131555,-1.80355,0.295513,0.273895,1.01947,0.56961,-0.494632,0.338284,-0.592506,-0.0875335,0.270522,1.05696,-0.654299,-0.363757,-0.161334,0.156834,0.316513,0.947045,1.39007,0.870446,1.20637,0.138709,1.07597,-1.30983,0.295122,-0.424579,-0.624228,0.973153,-0.403452,0.302228,1.75987,-0.0105317,1.4173,-1.49991,-1.15807,-0.12991,-0.0117243
0.79,-0.221438,0.217557,0.822946,-0.860692,-0.224749,-0.16575,0.30309,1.36751,-1.42867,-0.420566,0.532235,2.5122,-0.994966,-0.507211,0.818453,-1.89174,-0.152503,0.887189,0.454935,-0.441034,-2.06243,-0.815164,-0.0127449,0.297648,1.30674,0.0134024,0.380371,0.82583,0.356622,-2.21865,-0.343637,-0.307681,-0.643254,-0.82653,-0.380905,-0.553582,-0.614125,0.807435,0.098661,0.274007,-0.843006,1.5079,1.13076,0.599858,0.503545,-0.0324557,0.119353,0.908666,1.83701,0.365874,-0.533479,0.223988,-0.508351,-1.4742,-0.838012,-0.606429,0.259496,0.248177,0.221988,-0.318938,-1.29336,0.57292,0.308823,0.0920307,-1.8254,0.323,0.262112,1.01573,0.640247,-0.47941,0.286455,-0.57317,-0.128099,0.32143,1.16119,-0.717537,-0.388356,-0.1428,0.225508,0.282097,0.949839,1.34719,0.843136,1.27325,0.0662454,1.17114,-1.34057,0.319881,-0.46886,-0.678657,1.02837,-0.461494,0.257534,1.71621,-0.0575127,1.40492,-1.45982,-1.1951,-0.13674,-0.0381181
0.792,-0.257499,0.24311,0.785703,-0.802342,-0.210304,-0.206475,0.365594,1.44501,-1.43887,-0.460077,0.579491,2.51663,-0.992063,-0.55098,0.827416,-1.85658,-0.0714126,0.973911,0.46182,-0.489446,-2.13191,-0.839235,0.0570959,0.345882,1.36678,0.066543,0.331791,0.770722,0.291001,-2.25922,-0.379602,-0.311782,-0.647598,-0.803098,-0.412719,-0.514862,-0.574604,0.806173,0.0210586,0.322857,-0.800474,1.55194,1.15575,0.594993,0.534825,-0.0382708,0.118175,0.95611,1.80238,0.35178,-0.557343,0.261777,-0.498158,-1.45589,-0.776306,-0.561201,0.239578,0.208975,0.223101,-0.313779,-1.30776,0.562655,0.298345,0.0634214,-1.8031,0.280761,0.319394,1.0135,0.5794,-0.467579,0.290633,-0.570935,-0.147899,0.319243,1.17905,-0.749224,-0.394024,-0.0974703,0.197196,0.351074,0.965498,1.34598,0.851684,1.27543,0.0607024,1.15878,-1.31939,0.32392,-0.42888,-0.656806,0.971043,-0.471379,0.275159,1.69753,-0.0486196,1.46461,-1.48644,-1.15464,-0.109147,-0.0744686
