t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19
0.716,0.1152,-0.250413,0.410667,-0.170583,0.967552,0.22092,1.79037,-0.389222,-1.02778,-0.936496,-1.95082,0.445632,-1.47607,1.90211,0.320785,-0.0269071,-0.0552015,0.373104,0.214594,0.440224
0.718,0.163889,-0.196373,0.431148,-0.177768,0.995235,0.195655,1.78486,-0.456283,-1.01466,-0.943088,-1.96408,0.536494,-1.52121,1.85883,0.34779,-0.0603903,-0.0459595,0.311094,0.241171,0.383292
0.72,0.185115,-0.174596,0.460536,-0.187552,0.986389,0.233483,1.79878,-0.362065,-0.958451,-0.914267,-1.96355,0.499386,-1.53159,1.88459,0.371079,-0.0421853,-0.10687,0.292595,0.219566,0.365656
0.722,0.140343,-0.208995,0.483407,-0.181354,0.920538,0.20682,1.71035,-0.395257,-0.885041,-0.893135,-1.92241,0.562744,-1.47315,1.94694,0.401278,-0.116395,-0.115515,0.351751,0.25403,0.381537
0.724,0.119636,-0.202801,0.469038,-0.207722,0.913598,0.160371,1.74066,-0.478345,-0.980042,-0.826325,-1.83525,0.531475,-1.38679,1.88062,0.427791,-0.112675,-0.0623949,0.431314,0.309197,0.348283
0.726,0.0685925,-0.179274,0.477798,-0.128274,0.928291,0.24056,1.76488,-0.53246,-1.01037,-0.863862,-1.80409,0.589278,-1.36853,1.91569,0.38546,-0.111041,-0.0604574,0.400172,0.336951,0.390884
0.728,0.114753,-0.190999,0.52432,-0.125803,1.00442,0.178665,1.83426,-0.559223,-1.04534,-0.831115,-1.81814,0.625649,-1.28973,1.88506,0.418121,-0.143962,-0.0655423,0.373508,0.341423,0.388884
0.73,0.128767,-0.189993,0.55695,-0.131259,1.03917,0.260003,1.8838,-0.579826,-1.09459,-0.845262,-1.80279,0.609129,-1.24734,1.90398,0.433673,-0.177881,-0.0858593,0.317778,0.326313,0.385712
0.732,0.0473174,-0.233019,0.509815,-0.210549,1.07048,0.322931,1.83652,-0.605716,-1.12483,-0.745637,-1.84611,0.641456,-1.27005,1.92219,0.453799,-0.192317,-0.170105,0.351353,0.301358,0.317922
0.734,0.0156445,-0.252286,0.543141,-0.138881,1.11982,0.394857,1.81091,-0.553797,-1.12932,-0.766962,-1.86233,0.692239,-1.28227,1.93451,0.378387,-0.190852,-0.194497,0.327872,0.307388,0.286579
0.736,0.0148315,-0.25304,0.557888,-0.194599,1.11547,0.395604,1.80646,-0.564673,-1.15744,-0.791475,-1.82518,0.723731,-1.33164,1.94002,0.381613,-0.218159,-0.170363,0.321555,0.322173,0.274328
0.738,-0.0224734,-0.207626,0.47128,-0.176968,1.11898,0.367977,1.80493,-0.576603,-1.03267,-0.76231,-1.7788,0.736306,-1.3141,1.88664,0.311154,-0.149046,-0.164746,0.26193,0.320749,0.269429
0.74,-0.0323638,-0.137221,0.431476,-0.223562,1.12315,0.396045,1.75191,-0.487082,-1.00413,-0.794033,-1.77388,0.783484,-1.32747,1.88039,0.27412,-0.0594793,-0.210349,0.223047,0.286073,0.239661
0.742,0.00909003,-0.10876,0.389714,-0.193927,1.17092,0.364703,1.73896,-0.478432,-1.01997,-0.804262,-1.73338,0.834049,-1.35887,1.87355,0.32444,-0.0378896,-0.231401,0.187515,0.319868,0.200642
0.744,0.0520141,-0.103465,0.319689,-0.147412,1.15872,0.375679,1.70157,-0.491462,-0.982834,-0.824501,-1.80685,0.80652,-1.40013,1.90996,0.244626,-0.0738513,-0.264413,0.190423,0.295843,0.212025
0.746,0.0219426,-0.137625,0.345947,-0.126651,1.11138,0.339218,1.72129,-0.578094,-1.0401,-0.796514,-1.80308,0.754258,-1.37066,1.88092,0.205249,-0.103529,-0.263924,0.206369,0.240452,0.179233
0.748,-0.0221681,-0.102376,0.281031,-0.0359597,1.081,0.273602,1.74389,-0.527476,-0.990193,-0.791234,-1.83701,0.783636,-1.39869,1.87004,0.169255,-0.12193,-0.294033,0.129633,0.262349,0.183521
0.75,-0.137193,-0.166261,0.327633,-0.0159793,1.05042,0.280259,1.72713,-0.56223,-0.901247,-0.846649,-1.86422,0.753417,-1.47873,1.81905,0.170502,-0.157466,-0.301914,0.13133,0.226765,0.118715
0.752,-0.117295,-0.167844,0.249214,-0.0486819,1.08368,0.248308,1.73412,-0.594479,-0.999514,-0.867214,-1.88916,0.8326,-1.49711,1.76415,0.187608,-0.160705,-0.388301,0.104461,0.174294,0.118392
0.754,-0.0875591,-0.065731,0.236922,-0.0240814,1.02788,0.269335,1.76188,-0.640516,-1.09009,-0.959679,-1.85557,0.829926,-1.53352,1.70048,0.232511,-0.08389,-0.405503,0.140316,0.178923,0.165889
0.756,-0.0455928,-0.0358241,0.215245,-0.0985908,1.05721,0.253087,1.77457,-0.624747,-1.11167,-0.962141,-1.76149,0.81952,-1.50048,1.68472,0.226475,-0.118683,-0.384674,0.178372,0.107923,0.19165
0.758,-0.0166572,-0.117734,0.216756,-0.0913713,1.05361,0.309556,1.7585,-0.635392,-1.14216,-0.927307,-1.70604,0.819743,-1.48632,1.65203,0.167429,-0.163181,-0.388436,0.143629,0.170838,0.187696
0.76,-0.10587,-0.0984507,0.185761,-0.176797,1.00153,0.281816,1.80881,-0.629204,-1.16059,-0.928057,-1.67362,0.872822,-1.4411,1.62556,0.194418,-0.153888,-0.374569,0.139588,0.118428,0.198414
0.762,-0.135089,-0.145123,0.125972,-0.108692,0.93492,0.277154,1.81356,-0.59499,-1.25309,-0.987995,-1.65059,0.886792,-1.42243,1.61663,0.14099,-0.132894,-0.440933,0.128615,0.180574,0.210993
0.764,-0.227564,-0.067728,0.19324,-0.0838438,0.955562,0.198021,1.85523,-0.614665,-1.20021,-0.893906,-1.63594,0.814317,-1.39731,1.64611,0.158345,-0.103186,-0.41255,0.133704,0.185198,0.252245
0.766,-0.149598,-0.0914918,0.267301,-0.137398,0.942989,0.11045,1.80743,-0.581903,-1.20161,-0.907746,-1.6068,0.84145,-1.4494,1.72942,0.170418,-0.0248767,-0.37374,0.104877,0.190225,0.309287
0.768,-0.144822,-0.106935,0.3075,-0.157197,0.904646,0.134196,1.92188,-0.489576,-1.19131,-0.941892,-1.53472,0.885512,-1.48914,1.80272,0.149109,-0.0739684,-0.37769,0.0637116,0.0872209,0.34487
0.77,-0.0638922,-0.10987,0.295555,-0.178296,0.957565,0.145546,1.91838,-0.464029,-1.16901,-0.930677,-1.55749,0.819898,-1.4581,1.81,0.124443,-0.0857803,-0.388202,-0.0151116,0.049211,0.320736
0.772,-0.0585216,-0.115163,0.260897,-0.0975651,0.950738,0.137869,2.00037,-0.507083,-1.1716,-0.961381,-1.5643,0.913466,-1.45175,1.77388,0.0882918,-0.0759583,-0.438201,-0.00965105,0.0311916,0.300404
0.774,-0.0800383,-0.198888,0.301089,-0.126165,1.00755,0.0733735,1.95853,-0.482482,-1.15854,-0.914438,-1.57322,0.871942,-1.48614,1.78264,0.0597843,-0.0874495,-0.453473,0.0298008,0.0412057,0.194776
0.776,-0.0491874,-0.148813,0.22191,-0.179215,1.0125,0.0805152,2.0256,-0.497306,-1.13482,-0.809955,-1.58761,0.985272,-1.47943,1.77675,0.0272147,-0.0679885,-0.498928,-0.000197085,0.063089,0.156788
0.778,-0.07471,-0.122894,0.226865,-0.271213,1.07001,0.105851,2.01317,-0.479226,-1.06298,-0.781616,-1.56459,0.966007,-1.40643,1.69435,0.00294219,-0.0527684,-0.496538,0.0377169,0.117932,0.121213
0.78,-0.0168953,-0.178033,0.14274,-0.303485,1.06009,0.106187,2.02289,-0.512267,-1.08496,-0.773981,-1.50619,1.01313,-1.36466,1.6712,-0.0144406,-0.054117,-0.473197,0.040157,0.194244,0.178374
0.782,0.0546212,-0.219304,0.0988795,-0.327737,1.01835,0.0670394,2.03437,-0.472654,-1.06071,-0.752927,-1.41708,0.982768,-1.35077,1.66858,0.0410153,0.00762635,-0.44605,0.0614051,0.198826,0.203768
0.784,0.0857534,-0.241223,-0.0231827,-0.392975,1.03867,0.0748066,2.08424,-0.468526,-1.03581,-0.691232,-1.41027,0.973204,-1.39077,1.62085,0.073453,-0.0750616,-0.462876,0.0017799,0.133274,0.18294
0.786,0.0380629,-0.155443,-0.00718152,-0.222945,0.981997,0.0554041,2.00926,-0.473567,-0.986106,-0.732889,-1.43145,0.922761,-1.43622,1.63491,0.0941065,-0.0673455,-0.424787,-0.0378354,0.0438833,0.103549
0.788,0.0427224,-0.0969708,0.0172195,-0.206092,0.9342,0.083592,2.04625,-0.440659,-0.96726,-0.722508,-1.46689,0.825468,-1.35765,1.63867,0.00664295,-0.117481,-0.522837,-0.0577001,-0.0482062,0.0554853
0.79,0.0651338,-0.206285,0.00991519,-0.238907,0.986624,0.0612115,2.08438,-0.454004,-0.994315,-0.706262,-1.46726,0.792007,-1.36659,1.62918,0.0124663,-0.110532,-0.5081,-0.00405275,-0.0567649,0.095853
0.792,0.0137137,-0.261717,-0.0285883,-0.277076,0.950678,0.0624665,2.02773,-0.457651,-0.932565,-0.776279,-1.5107,0.822512,-1.35079,1.61128,0.0493917,-0.134303,-0.432594,-0.071043,-0.0728933,0.0942955
0.794,-0.0125854,-0.248679,-0.0237295,-0.366406,0.915718,0.0312431,2.00713,-0.436708,-0.960075,-0.807245,-1.59626,0.886286,-1.29802,1.65502,0.0679497,-0.135752,-0.417015,-0.0258897,-0.12595,0.0371959
0.796,-0.00131588,-0.251496,-0.0920492,-0.323133,0.949506,0.0383329,1.99887,-0.435848,-0.877781,-0.821991,-1.65344,0.897126,-1.35823,1.62211,0.0761213,-0.171117,-0.434678,-0.113782,-0.142656,0.0903819
0.798,-0.0465541,-0.312002,-0.108575,-0.280095,1.00041,0.00261223,2.02473,-0.402753,-0.939028,-0.862249,-1.64144,0.868819,-1.39005,1.64508,0.0528872,-0.155693,-0.410545,-0.0906447,-0.0985554,0.13165
0.8,-0.0213208,-0.319503,-0.0867718,-0.21393,1.02047,-0.00775498,2.04538,-0.453363,-0.957678,-0.805403,-1.56333,0.893859,-1.42506,1.65746,0.138523,-0.154339,-0.319277,-0.0689721,-0.0472153,0.116481
0.802,-0.127701,-0.247169,-0.110372,-0.210673,1.06201,0.0768665,2.0899,-0.460502,-0.946147,-0.756644,-1.56007,0.982523,-1.43612,1.64163,0.0501737,-0.176405,-0.293128,-0.100371,-0.066003,0.0818357
0.804,-0.0939598,-0.275099,-0.120208,-0.273436,1.09142,0.124326,2.01474,-0.396179,-0.932546,-0.696602,-1.50891,1.01926,-1.42946,1.6094,0.0831086,-0.245833,-0.261269,-0.0606478,-0.0878274,0.128682
0.806,-0.156748,-0.374059,-0.185647,-0.290882,1.15121,0.0758974,2.02999,-0.345167,-0.909521,-0.64635,-1.55616,0.927188,-1.39742,1.59927,0.0821793,-0.268486,-0.341447,-0.107369,-0.0200816,0.182906
0.808,-0.153427,-0.350067,-0.259051,-0.279748,1.20337,0.0218728,1.9844,-0.379823,-0.938714,-0.677721,-1.61087,0.899618,-1.40802,1.65966,0.122265,-0.168501,-0.305127,-0.0267809,-0.016768,0.156657
0.81,-0.104422,-0.278699,-0.276435,-0.316186,1.2395,0.0333251,1.98445,-0.378018,-0.84602,-0.682408,-1.57345,0.916079,-1.40381,1.67283,0.120251,-0.155145,-0.245301,0.128976,0.000976459,0.139845
0.812,-0.127733,-0.341586,-0.27596,-0.328886,1.29627,0.0203271,2.03148,-0.3677,-0.856776,-0.614335,-1.61098,0.961257,-1.45798,1.63791,0.0790485,-0.159863,-0.268315,0.0892691,-0.0548075,0.136044
0.814,-0.112772,-0.394924,-0.255749,-0.3773,1.32745,-0.00170071,1.99837,-0.436799,-0.905727,-0.680336,-1.65402,1.03541,-1.46587,1.53343,0.0427079,-0.131916,-0.218423,0.159163,-0.0215043,0.102112
0.816,-0.103236,-0.442941,-0.164833,-0.321517,1.38452,-0.0207031,1.97056,-0.432269,-0.896225,-0.642834,-1.68581,1.03253,-1.45518,1.56616,0.0787269,-0.162985,-0.165096,0.128226,0.0781141,0.138012
0.818,-0.0665114,-0.496268,-0.104452,-0.287099,1.43418,-0.0734104,1.99194,-0.403877,-0.884717,-0.568764,-1.68032,1.00585,-1.46655,1.61365,0.0399397,-0.190997,-0.241576,0.119032,0.130853,0.166095
0.82,-0.020533,-0.471762,-0.123742,-0.321079,1.46859,-0.0885867,1.96294,-0.371841,-0.920655,-0.549623,-1.72635,0.979335,-1.49698,1.68023,0.0755569,-0.183263,-0.352032,0.0996787,0.163263,0.198742
0.822,-0.106884,-0.513374,-0.239613,-0.273449,1.50412,-0.0954458,1.98857,-0.334285,-0.906819,-0.616649,-1.67215,0.986347,-1.4986,1.70487,0.177729,-0.174678,-0.273175,0.0633445,0.214164,0.235649
0.824,-0.112693,-0.56053,-0.302351,-0.236999,1.46332,-0.0953817,2.0395,-0.297663,-0.819735,-0.654284,-1.75916,0.957398,-1.48495,1.77004,0.245408,-0.160149,-0.248739,0.00881203,0.164245,0.24148
0.826,-0.12717,-0.548401,-0.316749,-0.248622,1.39831,-0.105028,2.03505,-0.316232,-0.883756,-0.666947,-1.73576,0.967098,-1.49896,1.76739,0.308207,-0.12845,-0.188694,0.0107292,0.143792,0.218457
0.828,-0.12778,-0.607114,-0.325509,-0.304464,1.39447,-0.163902,2.04101,-0.332914,-0.864167,-0.698662,-1.77235,0.884233,-1.54557,1.77919,0.334397,-0.115536,-0.160426,-0.0347491,0.0873995,0.252564
0.83,-0.0861868,-0.628009,-0.304737,-0.303295,1.39496,-0.188492,1.97021,-0.351803,-0.856843,-0.735426,-1.76666,0.840376,-1.52348,1.79542,0.325951,-0.0848575,-0.045925,0.0395161,0.116027,0.237872
0.832,-0.0433769,-0.536116,-0.304639,-0.281235,1.38114,-0.139985,2.00795,-0.331157,-0.849656,-0.723666,-1.77323,0.890038,-1.51626,1.73774,0.228909,-0.0661016,-0.00892859,0.0187885,0.0426473,0.167441
0.834,-0.0327867,-0.621484,-0.271087,-0.274488,1.34267,-0.12576,2.03629,-0.348958,-0.842225,-0.643106,-1.7527,0.904965,-1.5556,1.77237,0.179427,-0.083389,0.0882525,0.0286799,0.110177,0.173665
0.836,0.00698839,-0.661263,-0.332192,-0.222531,1.26922,-0.167023,2.04764,-0.427118,-0.837929,-0.69212,-1.74713,0.910992,-1.51728,1.68905,0.191777,-0.0740278,0.0604948,0.0493179,0.106261,0.15796
0.838,-0.010046,-0.740399,-0.293357,-0.156687,1.22281,-0.183102,2.07274,-0.379701,-0.825619,-0.753112,-1.76713,0.888615,-1.52212,1.64083,0.228724,-0.0142234,-0.0112077,0.00256528,0.0669092,0.184131
0.84,-0.038728,-0.746961,-0.308747,-0.119547,1.24216,-0.206005,2.10755,-0.346271,-0.858515,-0.751693,-1.67228,0.934224,-1.55781,1.68422,0.236028,0.0376653,0.0163263,0.0631982,0.0766156,0.170508
0.842,0.035272,-0.717302,-0.28954,-0.0970092,1.27118,-0.19554,2.06388,-0.274451,-0.900161,-0.653816,-1.66193,0.899089,-1.59876,1.67284,0.273754,-0.0378261,-0.0304051,-0.0372331,0.085478,0.178915
0.844,0.00397214,-0.645355,-0.311976,-0.0662792,1.31879,-0.17127,2.0506,-0.210678,-0.882527,-0.70524,-1.64744,0.847602,-1.60849,1.73993,0.23331,-0.0329412,-0.0561265,-0.0356141,0.106128,0.174262
0.846,-0.0222333,-0.631778,-0.311462,-0.0754454,1.28367,-0.136496,2.04653,-0.234916,-0.922219,-0.719731,-1.64084,0.879102,-1.63691,1.71696,0.212951,-0.0769601,-0.0269865,-0.0575439,0.0650966,0.202024
0.848,0.00923706,-0.636281,-0.331895,0.0135461,1.1946,-0.164316,2.00393,-0.327628,-0.972215,-0.720093,-1.65918,0.921296,-1.60593,1.70207,0.252843,-0.0136996,-0.0463532,-0.0333922,0.0525916,0.204205
0.85,-0.0563002,-0.672831,-0.370691,0.0164699,1.22707,-0.237881,2.04276,-0.378588,-0.901397,-0.716828,-1.62941,0.924268,-1.63244,1.72761,0.247495,-0.00818517,-0.142421,-0.0177913,0.0751507,0.121091
0.852,-0.00704206,-0.65052,-0.320338,0.0846891,1.15874,-0.214989,2.06848,-0.373695,-0.973621,-0.675737,-1.58577,0.93525,-1.64765,1.73962,0.16645,-0.0353052,-0.165307,0.0316636,0.064108,0.129751
0.854,-0.095826,-0.642326,-0.398679,0.0528247,1.23859,-0.245644,2.077,-0.372975,-0.985258,-0.66013,-1.67596,0.94585,-1.6514,1.75708,0.214084,0.0206041,-0.10647,0.0273431,0.0154864,0.14158
0.856,-0.0721643,-0.64431,-0.388402,0.0359911,1.27025,-0.187113,2.08228,-0.3208,-0.933496,-0.633593,-1.71826,0.967512,-1.5934,1.76643,0.249552,0.0658179,-0.0676281,0.0134966,0.0216714,0.271897
0.858,-0.0124745,-0.604385,-0.367855,0.0330157,1.26044,-0.143176,2.10045,-0.385734,-0.986993,-0.5716,-1.65373,0.961008,-1.63128,1.834,0.21142,0.0881355,-0.0374201,0.0127686,0.076263,0.258398
0.86,0.00172313,-0.618712,-0.338262,0.0274109,1.23533,-0.153709,2.0743,-0.382181,-0.947406,-0.623433,-1.6698,0.998907,-1.57968,1.79549,0.214893,0.0608713,-0.0030671,-0.0249818,0.129449,0.25931
0.862,-0.0995883,-0.625128,-0.384426,-0.0205635,1.16356,-0.197806,2.17113,-0.472267,-0.969064,-0.680148,-1.66267,1.03069,-1.53718,1.77535,0.165697,0.0928977,0.00724233,0.0300516,0.166043,0.260147
0.864,-0.0628705,-0.595409,-0.408659,-0.00209912,1.15662,-0.129085,2.19745,-0.415317,-0.998529,-0.634509,-1.66281,0.981777,-1.4773,1.77401,0.117494,0.0791465,-0.0355777,0.0516367,0.154067,0.223645
0.866,-0.0324774,-0.607857,-0.407855,0.00468622,1.13299,-0.0785508,2.15558,-0.428801,-0.980814,-0.632978,-1.72783,0.992574,-1.52327,1.76515,0.160062,0.111998,-0.057318,0.0992734,0.197602,0.260705
0.868,0.0484923,-0.57764,-0.467557,0.0539528,1.20718,-0.1127,2.10903,-0.488772,-0.995232,-0.676114,-1.70605,0.889723,-1.47813,1.7761,0.165534,0.116332,-0.0222622,0.112571,0.152546,0.288445
0.87,0.0455909,-0.609266,-0.496493,0.116929,1.26815,-0.118147,2.10469,-0.41136,-1.10843,-0.667118,-1.7514,0.922413,-1.55404,1.78832,0.059235,0.0712421,-0.0381665,0.148941,0.211098,0.294168
0.872,0.0535909,-0.637798,-0.487248,0.114274,1.21854,-0.14401,2.06282,-0.402579,-1.14649,-0.606906,-1.75939,0.940518,-1.47678,1.78433,0.0503469,0.0484284,-0.0217818,0.233737,0.175345,0.348503
0.874,0.0777922,-0.644116,-0.482856,0.125002,1.19425,-0.113379,2.06041,-0.398945,-1.11194,-0.686996,-1.7261,1.04025,-1.4239,1.75633,0.0669888,0.0711731,-0.0372608,0.251112,0.161328,0.286907
0.876,0.0341477,-0.58367,-0.462068,0.22785,1.20385,-0.146774,2.02392,-0.511213,-1.11054,-0.669698,-1.75114,1.09153,-1.40638,1.81119,0.0822555,0.0116388,-0.00818604,0.172047,0.220762,0.257246
0.878,0.0266118,-0.521342,-0.454379,0.186518,1.21012,-0.106585,2.11636,-0.491672,-1.10801,-0.74542,-1.72123,1.1155,-1.41576,1.76786,0.0754093,0.00859818,-0.0523317,0.130964,0.176923,0.289134
0.88,0.0106811,-0.463766,-0.475263,0.155683,1.22188,-0.0658509,2.10341,-0.46861,-1.19904,-0.695276,-1.68923,1.13198,-1.41098,1.75234,0.0741343,0.0667605,-0.0663696,0.131177,0.144674,0.266535
0.882,-0.0117875,-0.480224,-0.471526,0.195868,1.18204,-0.0830224,2.09282,-0.484908,-1.16252,-0.677766,-1.71041,1.09198,-1.32557,1.68975,0.0547891,-0.00577338,-0.116218,0.170618,0.142735,0.252828
0.884,-0.0490295,-0.487212,-0.418802,0.248927,1.25168,-0.0735696,2.04526,-0.499193,-1.12894,-0.644282,-1.74358,1.10209,-1.3852,1.7085,0.0531466,0.0308469,-0.106435,0.144536,0.0647136,0.192847
0.886,-0.146879,-0.462169,-0.41287,0.190231,1.28963,-0.0889998,2.13632,-0.566709,-1.09255,-0.586047,-1.81292,1.12677,-1.49841,1.73563,0.135363,0.0358061,-0.0304851,0.128429,0.0606965,0.149107
0.888,-0.119842,-0.4572,-0.369979,0.197817,1.25382,-0.154066,2.13941,-0.548114,-1.07158,-0.535303,-1.77535,1.11352,-1.44934,1.77297,0.107145,-0.00958842,-0.0663338,0.194196,0.0589632,0.166868
0.89,-0.132184,-0.395346,-0.329254,0.201611,1.28702,-0.194884,2.12984,-0.539778,-1.09645,-0.48163,-1.66691,1.24428,-1.48458,1.73503,0.131536,0.0344297,-0.0758293,0.175473,0.0106357,0.0691182
0.892,-0.172127,-0.389279,-0.349011,0.14096,1.23423,-0.276455,2.11457,-0.602523,-1.09305,-0.466293,-1.66111,1.27504,-1.4973,1.62258,0.134022,-0.000841132,-0.0473343,0.144952,0.0367397,0.050517
0.894,-0.173674,-0.432924,-0.393262,0.118439,1.38822,-0.244849,2.17015,-0.595642,-1.12132,-0.430138,-1.69858,1.29788,-1.55377,1.62701,0.123729,-0.0534624,-0.0890993,0.0737945,0.011793,0.0915868
0.896,-0.208221,-0.462084,-0.429409,0.136722,1.31185,-0.31261,2.18465,-0.557412,-1.12759,-0.476928,-1.71332,1.29001,-1.5955,1.65392,0.196827,0.0337539,-0.0610804,0.129437,-0.0651089,0.121417
0.898,-0.174008,-0.478291,-0.378854,0.167564,1.3333,-0.387264,2.26407,-0.476094,-1.16048,-0.458806,-1.7756,1.29194,-1.59006,1.62048,0.194252,0.156051,-0.119263,0.13433,-0.0723001,0.177937
0.9,-0.134416,-0.394939,-0.345393,0.221306,1.36856,-0.449169,2.25468,-0.475666,-1.22503,-0.381079,-1.73723,1.22026,-1.57251,1.59619,0.149336,0.164702,-0.109123,0.144634,-0.0901398,0.219984
0.902,-0.123536,-0.387424,-0.275006,0.199812,1.35711,-0.377177,2.19703,-0.466303,-1.30825,-0.289227,-1.7473,1.27168,-1.60576,1.58966,0.14567,0.107899,-0.160661,0.195872,-0.111817,0.205295
0.904,-0.089205,-0.404835,-0.233924,0.176235,1.30517,-0.353465,2.22134,-0.501991,-1.24698,-0.334549,-1.8013,1.25959,-1.57478,1.63047,0.193528,0.0706116,-0.188704,0.160141,-0.171326,0.18875
0.906,-0.195124,-0.375162,-0.169356,0.265609,1.32337,-0.294962,2.17704,-0.503322,-1.27039,-0.31537,-1.74281,1.28447,-1.56057,1.58923,0.198545,0.0977938,-0.169518,0.240139,-0.209838,0.135419
0.908,-0.166276,-0.394169,-0.192707,0.255839,1.30816,-0.292621,2.06928,-0.462671,-1.29523,-0.275227,-1.78431,1.29869,-1.55837,1.58876,0.271505,0.104341,-0.198256,0.291199,-0.225444,0.155537
0.91,-0.13896,-0.344455,-0.124575,0.280764,1.29962,-0.237773,2.10354,-0.488704,-1.29285,-0.279439,-1.86353,1.32301,-1.58826,1.55753,0.364492,0.0973844,-0.213872,0.261555,-0.22846,0.149286
0.912,-0.0934331,-0.319631,-0.169636,0.273364,1.30449,-0.134113,2.08593,-0.498532,-1.21564,-0.297434,-1.87717,1.40353,-1.61329,1.58624,0.333698,0.081786,-0.139121,0.23673,-0.216858,0.150558
0.914,-0.0997815,-0.357181,-0.102946,0.297358,1.30353,-0.141374,2.06517,-0.457217,-1.15918,-0.300164,-1.86097,1.42322,-1.62943,1.57966,0.359993,0.0913725,-0.233673,0.13916,-0.226092,0.186805
0.916,-0.124689,-0.279621,-0.0785345,0.238462,1.34283,-0.151164,2.06746,-0.477562,-1.17097,-0.278909,-1.88062,1.38688,-1.61503,1.62272,0.435562,0.0833746,-0.258861,0.171298,-0.235597,0.201654
0.918,-0.0666267,-0.25805,-0.0777972,0.211528,1.32321,-0.205881,2.12608,-0.541743,-1.11911,-0.207461,-1.91475,1.39029,-1.64821,1.61186,0.424855,0.0593901,-0.235896,0.235937,-0.308717,0.169362
0.92,-0.114834,-0.378947,-0.0284297,0.218479,1.36719,-0.196555,2.06868,-0.542065,-1.15915,-0.186877,-1.92476,1.40579,-1.73623,1.5659,0.446371,0.0955516,-0.245817,0.272201,-0.397509,0.147458
0.922,-0.166219,-0.305698,-0.0396578,0.204741,1.45297,-0.200591,2.09105,-0.514389,-1.14932,-0.157268,-1.88987,1.39549,-1.70656,1.54549,0.491577,0.10596,-0.258305,0.233707,-0.36067,0.0957757
0.924,-0.176797,-0.397304,0.00619536,0.160541,1.40057,-0.222418,2.0706,-0.447167,-1.20971,-0.183193,-1.85106,1.32279,-1.64267,1.48511,0.508148,0.0795265,-0.307369,0.235411,-0.338993,0.13761
0.926,-0.0865443,-0.380708,0.0414415,0.149682,1.3716,-0.257089,2.01684,-0.424702,-1.22894,-0.192153,-1.8715,1.29244,-1.6424,1.40904,0.533269,0.0269881,-0.272087,0.185967,-0.343094,0.123787
0.928,-0.100022,-0.438353,0.0275151,0.202698,1.33931,-0.238716,2.03922,-0.409672,-1.16552,-0.12749,-1.88686,1.32392,-1.66807,1.40977,0.528488,-0.00354607,-0.338282,0.214726,-0.370541,0.25271
0.93,-0.0450753,-0.482796,0.0880975,0.141399,1.27775,-0.241333,1.99592,-0.334848,-1.11397,-0.174369,-1.93584,1.26988,-1.62176,1.40177,0.506365,-0.0729451,-0.263219,0.227191,-0.392135,0.220776
0.932,-0.120411,-0.526708,0.000689278,0.139163,1.30962,-0.292746,2.0516,-0.314646,-1.11345,-0.181999,-1.87119,1.20325,-1.56073,1.37237,0.54007,-0.0141533,-0.303489,0.263386,-0.387154,0.244354
0.934,-0.0672195,-0.513768,0.00227492,0.138658,1.3439,-0.36357,2.00192,-0.247526,-1.11826,-0.221962,-1.84219,1.20278,-1.5732,1.38683,0.514159,-0.0632566,-0.302106,0.327105,-0.403422,0.24297
0.936,-0.0814863,-0.452371,-0.0185682,0.157015,1.33781,-0.324011,2.03538,-0.308801,-1.17008,-0.254504,-1.80686,1.25591,-1.59679,1.38705,0.560504,-0.0914691,-0.220048,0.269518,-0.371992,0.227081
0.938,-0.0729972,-0.589556,-0.0119609,0.185574,1.31981,-0.354211,1.93562,-0.308308,-1.13152,-0.170554,-1.82701,1.18364,-1.64883,1.3881,0.55261,-0.101516,-0.289013,0.220772,-0.445732,0.247922
0.94,-0.110824,-0.635737,-0.00783014,0.146488,1.28817,-0.398667,1.94431,-0.310232,-1.156,-0.199792,-1.85139,1.12655,-1.67517,1.39535,0.61824,-0.133424,-0.29818,0.320676,-0.399338,0.2442
0.942,-0.0627782,-0.590109,-0.023986,0.19885,1.27333,-0.344995,2.03134,-0.238236,-1.17796,-0.119385,-1.84113,1.16157,-1.72857,1.38217,0.620495,-0.051467,-0.305844,0.283471,-0.385468,0.177583
0.944,-0.0222015,-0.599094,-0.0685968,0.330001,1.29171,-0.319354,2.00086,-0.182512,-1.21219,-0.134006,-1.81969,1.10995,-1.7237,1.44476,0.563163,0.0119903,-0.348589,0.248579,-0.435253,0.0905383
0.946,0.0123712,-0.604918,-0.0292844,0.282806,1.28265,-0.260664,2.01159,-0.165854,-1.15874,-0.0805816,-1.78791,1.07983,-1.72922,1.44789,0.557519,0.0377816,-0.32775,0.153077,-0.498753,0.131549
0.948,-0.0163991,-0.612711,-0.0913119,0.35469,1.28907,-0.270528,1.99923,-0.194695,-1.02361,-0.111973,-1.78686,1.0325,-1.69208,1.49589,0.557281,-0.01037,-0.32528,0.169041,-0.55918,0.0858831
0.95,-0.0577697,-0.487793,-0.0933808,0.307013,1.35021,-0.273629,2.01908,-0.177709,-0.999639,-0.13908,-1.78147,1.04439,-1.66949,1.52353,0.445527,0.0214931,-0.374924,0.178377,-0.566975,0.144598
